customer_id,segment,recency_days,frequency,monetary_value,support_ticket_count,return_rate,category_diversity,discount_usage_rate,engagement_score,churn_label,tenure_days,plan_type
C01133,High-Support Needs,271,1,105.78,2,0.0,1.0,0.0,70.0,1,567,Trial
C00695,High-Support Needs,980,5,644.14,3,0.0,3.0,0.8,85.0,1,1170,Basic
C01125,High-Support Needs,930,1,101.81,5,0.0,1.0,0.0,70.0,1,947,Basic
C00700,High-Support Needs,404,2,280.14,3,0.0,2.0,0.5,77.5,1,473,Premium
C00703,High-Support Needs,479,1,158.75,5,0.0,1.0,0.0,75.0,1,558,Trial
C00704,High-Support Needs,844,3,308.68,3,0.0,2.0,0.6666666666666666,77.5,1,974,Basic
C01116,High-Support Needs,993,5,348.89,2,0.0,3.0,0.2,70.0,1,1105,Premium
C01115,High-Support Needs,1158,1,69.93,3,0.0,1.0,0.0,70.0,1,1169,Premium
C01114,High-Support Needs,1119,1,76.52,3,0.0,1.0,1.0,85.0,1,1146,Basic
C01093,High-Support Needs,1076,6,699.5500000000001,3,0.0,5.0,0.5,77.5,0,1222,Premium
C01089,High-Support Needs,994,2,360.74,2,0.0,2.0,0.0,70.0,0,1090,Premium
C00982,High-Support Needs,743,2,321.84999999999997,4,0.0,2.0,0.5,80.0,1,1115,Trial
C01162,High-Support Needs,1032,1,76.8,4,0.0,1.0,1.0,62.0,1,1089,Trial
C00979,High-Support Needs,860,1,86.38,4,0.0,1.0,1.0,74.0,1,1222,Basic
C00969,High-Support Needs,614,1,55.74,5,0.0,1.0,0.0,65.0,1,687,Basic
C00880,High-Support Needs,394,2,214.06,4,0.0,1.0,0.5,74.0,1,405,Basic
C00796,High-Support Needs,124,1,115.51,3,0.0,1.0,0.0,77.5,1,375,Premium
C00874,High-Support Needs,1069,4,285.34000000000003,2,0.25,2.0,0.25,70.0,0,1182,Basic
C00801,High-Support Needs,296,1,82.57,4,0.0,1.0,0.0,74.0,1,379,Trial
C00862,High-Support Needs,375,2,228.95,4,0.0,2.0,0.0,74.0,1,412,Basic
C00810,High-Support Needs,747,2,165.07999999999998,4,0.0,1.0,0.0,74.0,1,1041,Basic
C00882,High-Support Needs,156,2,204.55,3,0.0,1.0,0.0,77.5,1,565,Basic
C00852,High-Support Needs,886,1,119.11,4,0.0,1.0,0.0,80.0,1,1120,Premium
C00849,High-Support Needs,740,1,86.74,3,0.0,1.0,0.0,77.5,1,799,Basic
C00848,High-Support Needs,89,1,139.17,3,0.0,1.0,0.0,77.5,1,238,Basic
C00846,High-Support Needs,882,1,70.47,3,0.0,1.0,0.0,85.0,1,886,Trial
C00841,High-Support Needs,446,1,109.12,3,0.0,1.0,1.0,77.5,1,456,Basic
C00840,High-Support Needs,692,1,63.5,3,0.0,1.0,1.0,77.5,1,774,Basic
C00835,High-Support Needs,799,5,456.59999999999997,3,0.0,4.0,0.4,77.5,1,1134,Trial
C00851,High-Support Needs,818,1,90.3,3,0.0,1.0,0.0,70.0,1,857,Trial
C00790,High-Support Needs,1127,1,109.9,4,0.0,1.0,0.0,74.0,1,1187,Basic
C00889,High-Support Needs,1048,1,227.04,2,0.0,1.0,0.0,70.0,1,1059,Basic
C00893,High-Support Needs,195,3,185.20999999999998,4,0.0,3.0,0.0,68.0,1,284,Trial
C00968,High-Support Needs,442,1,70.11,3,0.0,1.0,1.0,85.0,1,508,Basic
C00762,High-Support Needs,974,1,75.61,4,0.0,1.0,1.0,80.0,1,1048,Basic
C00763,High-Support Needs,695,1,144.98,2,0.0,1.0,0.0,70.0,1,729,Basic
C00946,High-Support Needs,251,1,21.85,5,0.0,1.0,0.0,70.0,1,310,Basic
C00930,High-Support Needs,281,3,274.92,4,0.0,3.0,0.0,74.0,1,637,Basic
C00926,High-Support Needs,779,1,60.79,3,0.0,1.0,1.0,77.5,1,891,Basic
C00777,High-Support Needs,512,2,327.86,2,0.0,2.0,1.0,70.0,1,562,Basic
C00925,High-Support Needs,1163,2,183.17000000000002,3,0.0,2.0,0.5,85.0,1,1202,Basic
C00922,High-Support Needs,527,3,543.85,3,0.0,2.0,0.3333333333333333,70.0,0,702,Basic
C00913,High-Support Needs,646,3,398.51,4,0.0,3.0,0.0,68.0,0,710,Basic
C00912,High-Support Needs,138,1,61.16,4,0.0,1.0,0.0,68.0,1,252,Trial
C00782,High-Support Needs,440,1,71.02,3,0.0,1.0,0.0,85.0,1,441,Basic
C00905,High-Support Needs,1193,2,230.51999999999998,5,0.0,1.0,0.0,65.0,1,1226,Trial
C00903,High-Support Needs,657,1,68.3,4,0.0,1.0,0.0,62.0,1,673,Trial
C00896,High-Support Needs,102,1,64.26,4,0.0,1.0,1.0,74.0,1,273,Trial
C00975,High-Support Needs,867,1,0.0,3,1.0,0.0,0.0,85.0,1,1163,Basic
C02612,High-Support Needs,502,4,382.62,3,0.0,3.0,0.25,77.5,1,724,Premium
C01172,High-Support Needs,691,1,100.01,3,0.0,1.0,0.0,70.0,1,780,Basic
C01176,High-Support Needs,1142,1,37.34,3,0.0,1.0,1.0,85.0,1,1261,Basic
C01447,High-Support Needs,1115,1,97.64,3,0.0,1.0,0.0,77.5,1,1161,Basic
C01446,High-Support Needs,601,3,225.63,3,0.0,3.0,0.3333333333333333,70.0,0,688,Premium
C01438,High-Support Needs,1058,4,335.03999999999996,3,0.0,4.0,0.25,70.0,0,1185,Basic
C01435,High-Support Needs,163,1,40.42,3,0.0,1.0,0.0,77.5,1,207,Basic
C01428,High-Support Needs,1154,3,249.66,4,0.0,3.0,0.6666666666666666,68.0,0,1175,Basic
C00565,High-Support Needs,987,3,218.82999999999998,3,0.0,3.0,0.6666666666666666,77.5,1,1267,Trial
C00554,High-Support Needs,229,3,409.49,4,0.0,3.0,0.0,74.0,1,348,Premium
C00572,High-Support Needs,864,2,144.39999999999998,3,0.0,2.0,0.5,77.5,1,903,Basic
C01412,High-Support Needs,151,3,245.01999999999998,7,0.0,2.0,0.3333333333333333,65.0,1,263,Basic
C00575,High-Support Needs,1006,2,151.58,5,0.0,2.0,0.0,65.0,1,1053,Basic
C01402,High-Support Needs,145,1,72.73,3,0.0,1.0,0.0,77.5,1,378,Basic
C01382,High-Support Needs,1095,3,221.73000000000002,2,0.0,2.0,0.6666666666666666,70.0,1,1193,Basic
C01379,High-Support Needs,1189,2,115.82,3,0.5,1.0,0.5,77.5,1,1256,Basic
C01371,High-Support Needs,308,4,411.64000000000004,3,0.0,1.0,0.25,70.0,0,393,Trial
C01415,High-Support Needs,753,2,261.71000000000004,2,0.0,2.0,0.0,70.0,1,891,Basic
C01454,High-Support Needs,1005,1,202.7,5,0.0,1.0,0.0,70.0,1,1134,Trial
C01455,High-Support Needs,185,1,164.48,3,0.0,1.0,1.0,77.5,1,283,Basic
C01456,High-Support Needs,1085,1,106.13,4,0.0,1.0,0.0,74.0,1,1171,Trial
C00532,High-Support Needs,564,1,143.56,3,0.0,1.0,1.0,62.5,1,806,Trial
C01574,High-Support Needs,737,1,75.15,4,0.0,1.0,1.0,74.0,1,764,Trial
C01571,High-Support Needs,353,2,233.61,3,0.0,1.0,0.0,77.5,1,415,Basic
C00533,High-Support Needs,272,2,81.83,3,0.0,2.0,1.0,70.0,1,306,Trial
C01569,High-Support Needs,569,6,346.63,3,0.16666666666666666,2.0,0.6666666666666666,70.0,0,685,Premium
C01558,High-Support Needs,266,5,420.31,3,0.0,4.0,0.4,77.5,0,386,Trial
C01549,High-Support Needs,713,1,113.78,3,0.0,1.0,1.0,77.5,1,724,Premium
C00535,High-Support Needs,405,1,111.23,3,0.0,1.0,1.0,85.0,1,541,Trial
C01528,High-Support Needs,339,1,376.98,3,0.0,1.0,1.0,70.0,1,345,Basic
C01525,High-Support Needs,402,1,36.08,4,0.0,1.0,1.0,68.0,1,411,Basic
C00542,High-Support Needs,24,2,97.65,3,0.0,2.0,0.5,62.5,1,245,Premium
C01512,High-Support Needs,214,2,225.68,3,0.0,2.0,0.0,70.0,1,320,Premium
C01501,High-Support Needs,65,4,394.31,3,0.0,3.0,0.5,85.0,1,404,Basic
C01491,High-Support Needs,456,1,83.03,3,0.0,1.0,1.0,77.5,1,527,Premium
C01479,High-Support Needs,591,1,167.21,3,0.0,1.0,1.0,77.5,1,762,Trial
C00593,High-Support Needs,154,1,73.07,3,0.0,1.0,1.0,77.5,0,280,Basic
C01173,High-Support Needs,204,1,67.48,2,0.0,1.0,0.0,70.0,1,295,Premium
C01364,High-Support Needs,33,1,106.19,3,0.0,1.0,0.0,77.5,1,154,Basic
C00596,High-Support Needs,1159,1,38.53,3,0.0,1.0,1.0,77.5,1,1194,Premium
C01240,High-Support Needs,469,3,286.48,3,0.0,2.0,0.3333333333333333,77.5,1,858,Trial
C00654,High-Support Needs,855,2,226.21999999999997,4,0.0,2.0,0.5,74.0,1,1208,Trial
C00658,High-Support Needs,1148,1,125.79,5,0.0,1.0,1.0,60.0,1,1151,Basic
C01237,High-Support Needs,415,3,199.27,4,0.0,3.0,0.6666666666666666,80.0,0,588,Premium
C01236,High-Support Needs,545,1,29.45,3,0.0,1.0,1.0,77.5,1,550,Basic
C01232,High-Support Needs,467,2,323.04999999999995,4,0.0,2.0,0.0,68.0,1,771,Basic
C01249,High-Support Needs,43,3,203.24,3,0.0,2.0,0.6666666666666666,77.5,1,384,Basic
C01225,High-Support Needs,247,2,172.98,3,0.0,1.0,0.5,77.5,1,392,Basic
C01214,High-Support Needs,217,3,215.82999999999998,3,0.0,2.0,0.6666666666666666,77.5,1,313,Premium
C01212,High-Support Needs,754,2,223.31,3,0.0,2.0,0.5,70.0,1,878,Premium
C01206,High-Support Needs,849,3,172.39,3,0.0,3.0,0.6666666666666666,77.5,1,1131,Premium
C01199,High-Support Needs,254,2,163.62,3,0.0,2.0,0.0,62.5,1,356,Basic
C01195,High-Support Needs,915,1,171.89,3,0.0,1.0,0.0,77.5,1,1005,Premium
C01184,High-Support Needs,853,2,294.28999999999996,4,0.0,2.0,0.0,62.0,1,1026,Trial
C01220,High-Support Needs,1246,1,40.09,3,0.0,1.0,1.0,70.0,1,1266,Basic
C00646,High-Support Needs,1138,1,184.21,3,0.0,1.0,1.0,77.5,1,1196,Basic
C01251,High-Support Needs,715,1,56.12,4,0.0,1.0,1.0,74.0,1,948,Basic
C00640,High-Support Needs,970,1,120.53,3,0.0,1.0,1.0,70.0,1,1111,Basic
C01358,High-Support Needs,1068,1,67.86,4,0.0,1.0,1.0,74.0,1,1198,Trial
C01352,High-Support Needs,743,1,115.47,5,0.0,1.0,0.0,60.0,1,817,Basic
C01350,High-Support Needs,0,2,121.38,5,0.0,2.0,1.0,65.0,1,329,Trial
C01345,High-Support Needs,546,1,68.26,4,0.0,1.0,0.0,68.0,1,573,Trial
C01336,High-Support Needs,253,2,127.5,3,0.0,2.0,0.0,85.0,0,359,Premium
C00605,High-Support Needs,168,5,328.26,3,0.2,4.0,0.2,77.5,0,396,Premium
C01321,High-Support Needs,600,4,326.48,4,0.0,3.0,1.0,62.0,1,810,Trial
C00625,High-Support Needs,131,1,22.9,3,0.0,1.0,0.0,77.5,1,358,Basic
C01309,High-Support Needs,886,1,137.45,3,0.0,1.0,0.0,77.5,1,982,Premium
C01304,High-Support Needs,515,2,134.6,5,0.0,2.0,0.0,60.0,1,605,Premium
C01299,High-Support Needs,329,1,93.13,4,0.0,1.0,0.0,80.0,1,451,Basic
C01298,High-Support Needs,528,1,168.26,3,0.0,1.0,0.0,77.5,1,720,Basic
C00633,High-Support Needs,370,1,175.35,3,0.0,1.0,0.0,85.0,1,471,Basic
C01265,High-Support Needs,1153,3,140.41,3,0.0,3.0,0.0,85.0,0,1239,Premium
C00637,High-Support Needs,841,1,86.85,2,0.0,1.0,0.0,70.0,1,842,Trial
C01363,High-Support Needs,651,3,245.91,3,0.0,3.0,0.0,85.0,1,761,Premium
C02623,High-Support Needs,659,1,81.45,3,0.0,1.0,0.0,85.0,1,693,Trial
C00817,High-Support Needs,939,2,147.35999999999999,3,0.0,2.0,0.5,70.0,1,1007,Trial
C00120,High-Support Needs,341,2,185.83999999999997,3,0.0,2.0,0.0,77.5,1,385,Basic
C02799,High-Support Needs,248,1,52.16,6,0.0,1.0,0.0,57.142857142857146,1,254,Basic
C00065,High-Support Needs,650,2,208.49,4,0.0,2.0,1.0,74.0,1,1007,Premium
C02803,High-Support Needs,670,1,68.19,7,0.0,1.0,0.0,61.25,1,878,Basic
C02886,High-Support Needs,543,1,70.48,3,0.0,1.0,0.0,77.5,1,645,Trial
C00127,High-Support Needs,852,3,252.33999999999997,4,0.0,3.0,0.3333333333333333,74.0,1,1046,Premium
C02657,High-Support Needs,25,1,61.48,2,0.0,1.0,0.0,70.0,1,135,Trial
C00068,High-Support Needs,161,1,102.34,5,0.0,1.0,1.0,65.0,1,260,Basic
C02746,High-Support Needs,860,1,57.84,3,0.0,1.0,1.0,77.5,1,912,Trial
C00096,High-Support Needs,1047,3,239.74,3,0.3333333333333333,1.0,0.3333333333333333,77.5,1,1142,Premium
C02923,High-Support Needs,0,1,100.53,3,0.0,1.0,0.0,85.0,1,157,Basic
C02862,High-Support Needs,42,4,396.3,4,0.0,3.0,0.25,74.0,0,149,Basic
C02856,High-Support Needs,1062,1,153.44,3,0.0,1.0,1.0,77.5,1,1076,Trial
C03028,High-Support Needs,605,4,458.04999999999995,3,0.0,3.0,0.25,70.0,1,612,Trial
C02738,High-Support Needs,688,1,149.46,3,0.0,1.0,0.0,77.5,1,846,Basic
C03046,High-Support Needs,268,2,188.17000000000002,4,0.0,2.0,0.0,62.0,1,294,Trial
C00060,High-Support Needs,762,3,393.83,4,0.0,3.0,0.3333333333333333,68.0,1,875,Trial
C02647,High-Support Needs,851,1,102.46,2,0.0,1.0,1.0,70.0,1,945,Premium
C02659,High-Support Needs,444,4,401.59000000000003,5,0.0,2.0,0.25,70.0,1,506,Trial
C02806,High-Support Needs,427,1,58.61,4,0.0,1.0,0.0,74.0,1,516,Basic
C03117,High-Support Needs,959,1,102.89,3,0.0,1.0,0.0,85.0,1,1005,Trial
C03037,High-Support Needs,692,3,369.07,5,0.0,2.0,0.0,60.0,0,793,Basic
C00016,High-Support Needs,773,1,54.14,3,0.0,1.0,1.0,77.5,1,891,Basic
C03029,High-Support Needs,1136,4,476.17,3,0.0,3.0,0.25,70.0,0,1244,Premium
C02966,High-Support Needs,72,1,134.38,3,0.0,1.0,0.0,77.5,1,152,Basic
C02670,High-Support Needs,915,3,274.67,7,0.0,2.0,0.0,46.25,1,1042,Basic
C00084,High-Support Needs,118,1,110.24,2,0.0,1.0,0.0,70.0,1,124,Trial
C00017,High-Support Needs,172,2,257.02,3,0.0,2.0,0.0,77.5,1,321,Premium
C02796,High-Support Needs,293,2,149.25,4,0.0,2.0,0.5,68.0,1,457,Basic
C02668,High-Support Needs,850,6,596.99,2,0.0,3.0,0.3333333333333333,70.0,0,1009,Basic
C03033,High-Support Needs,1216,1,143.08,4,0.0,1.0,1.0,74.0,1,1265,Premium
C02673,High-Support Needs,1136,1,78.51,3,0.0,1.0,0.0,77.5,1,1228,Basic
C02910,High-Support Needs,5,1,69.18,4,0.0,1.0,1.0,80.0,1,231,Trial
C02789,High-Support Needs,157,2,160.46,2,0.0,2.0,0.5,70.0,1,233,Basic
C00015,High-Support Needs,436,1,85.31,3,0.0,1.0,0.0,70.0,1,471,Premium
C03036,High-Support Needs,860,2,103.4,2,0.0,2.0,0.0,70.0,1,904,Basic
C03016,High-Support Needs,986,1,47.64,5,0.0,1.0,0.0,65.0,1,1106,Basic
C03107,High-Support Needs,1225,2,162.39,2,0.0,1.0,0.0,70.0,1,1274,Trial
C03071,High-Support Needs,639,3,275.09000000000003,5,0.0,3.0,0.0,60.0,1,915,Basic
C00019,High-Support Needs,649,8,745.65,3,0.0,5.0,0.25,77.5,0,817,Basic
C03088,High-Support Needs,752,1,72.93,3,0.0,1.0,1.0,70.0,1,788,Basic
C02906,High-Support Needs,143,2,167.94,3,0.0,2.0,0.5,77.5,1,265,Trial
C02981,High-Support Needs,886,1,123.59,4,0.0,1.0,1.0,68.0,1,948,Basic
C03051,High-Support Needs,469,9,1150.9099999999999,3,0.0,5.0,0.5555555555555556,62.5,0,661,Basic
C00026,High-Support Needs,620,2,146.51,6,0.0,1.0,0.5,48.57142857142857,1,766,Trial
C02636,High-Support Needs,498,1,91.35,3,0.0,1.0,1.0,70.0,1,550,Trial
C03055,High-Support Needs,546,2,146.3,2,0.0,2.0,1.0,70.0,1,667,Basic
C02809,High-Support Needs,1179,1,71.43,4,0.0,1.0,1.0,74.0,1,1195,Trial
C00035,High-Support Needs,0,2,185.21,3,0.0,2.0,1.0,70.0,1,122,Trial
C02899,High-Support Needs,651,1,169.35,3,0.0,1.0,0.0,85.0,1,733,Trial
C02848,High-Support Needs,0,2,184.99,3,0.0,2.0,0.0,85.0,1,188,Basic
C00042,High-Support Needs,689,2,171.37,4,0.0,2.0,0.5,74.0,1,961,Basic
C02844,High-Support Needs,1149,1,85.62,3,0.0,1.0,0.0,85.0,1,1164,Basic
C00110,High-Support Needs,561,1,97.39,5,0.0,1.0,1.0,70.0,1,634,Trial
C02984,High-Support Needs,542,1,114.7,5,0.0,1.0,0.0,70.0,1,656,Basic
C03060,High-Support Needs,501,3,348.65,2,0.0,2.0,0.0,70.0,0,761,Basic
C02935,High-Support Needs,1005,1,184.78,3,0.0,1.0,0.0,70.0,1,1140,Basic
C00080,High-Support Needs,114,1,77.16,4,0.0,1.0,0.0,74.0,1,212,Basic
C02932,High-Support Needs,185,3,367.88,3,0.0,2.0,0.0,77.5,1,609,Basic
C02949,High-Support Needs,209,1,89.22,4,0.0,1.0,0.0,68.0,1,348,Basic
C02700,High-Support Needs,713,1,50.14,3,0.0,1.0,1.0,85.0,1,718,Trial
C00047,High-Support Needs,314,1,170.43,3,0.0,1.0,1.0,85.0,1,379,Trial
C03049,High-Support Needs,60,1,48.48,3,0.0,1.0,0.0,85.0,1,194,Premium
C02715,High-Support Needs,1125,2,462.28,6,0.0,1.0,0.5,61.42857142857143,1,1202,Basic
C02953,High-Support Needs,1031,2,225.51,3,0.0,2.0,0.0,70.0,1,1102,Trial
C00138,High-Support Needs,298,7,466.02,3,0.0,4.0,0.14285714285714285,62.5,0,481,Premium
C02641,High-Support Needs,634,1,173.56,4,0.0,1.0,0.0,80.0,1,683,Premium
C00779,Loyal Customers,844,6,676.41,0,0.0,4.0,0.3333333333333333,100.0,0,1104,Basic
C01518,Loyal Customers,556,7,540.17,0,0.0,4.0,0.5714285714285714,100.0,0,745,Basic
C00552,Loyal Customers,681,7,1378.82,0,0.0,6.0,0.14285714285714285,100.0,0,775,Premium
C04125,Loyal Customers,440,6,591.3299999999999,0,0.0,4.0,0.3333333333333333,100.0,0,628,Basic
C04091,Loyal Customers,84,6,837.5899999999999,1,0.0,5.0,0.8333333333333334,95.0,0,195,Basic
C01519,Loyal Customers,182,5,560.61,0,0.0,4.0,0.4,100.0,0,321,Basic
C04102,Loyal Customers,454,5,696.3,0,0.0,3.0,0.6,100.0,0,555,Premium
C00781,Loyal Customers,35,7,618.4300000000001,0,0.0,3.0,0.42857142857142855,100.0,0,135,Premium
C04511,Loyal Customers,399,5,677.44,1,0.0,4.0,0.8,95.0,0,439,Basic
C03256,Loyal Customers,336,4,473.96000000000004,1,0.0,2.0,0.25,95.0,0,433,Basic
C04104,Loyal Customers,251,7,589.08,1,0.0,5.0,0.42857142857142855,95.0,0,406,Basic
C04734,Loyal Customers,241,7,753.62,0,0.0,5.0,0.2857142857142857,100.0,0,525,Basic
C01536,Loyal Customers,304,5,510.05999999999995,0,0.0,3.0,0.4,100.0,0,410,Premium
C03263,Loyal Customers,594,5,687.78,0,0.0,4.0,0.2,100.0,0,740,Basic
C04127,Loyal Customers,148,4,307.7,0,0.0,3.0,0.5,100.0,0,209,Basic
C00539,Loyal Customers,182,6,465.28999999999996,0,0.0,3.0,0.3333333333333333,100.0,0,305,Premium
C01535,Loyal Customers,221,6,504.19,0,0.0,5.0,0.3333333333333333,100.0,0,366,Trial
C04122,Loyal Customers,215,5,364.12,1,0.0,4.0,0.4,95.0,0,351,Premium
C03096,Loyal Customers,751,7,594.61,0,0.0,4.0,0.42857142857142855,100.0,0,855,Premium
C01503,Loyal Customers,285,5,513.29,0,0.0,4.0,0.4,100.0,0,353,Premium
C02909,Loyal Customers,154,5,308.67999999999995,0,0.0,3.0,0.0,100.0,0,430,Basic
C01493,Loyal Customers,842,7,648.74,0,0.0,4.0,0.0,100.0,0,968,Premium
C00538,Loyal Customers,680,7,900.34,1,0.0,3.0,0.42857142857142855,95.0,0,919,Basic
C01507,Loyal Customers,906,10,1122.99,1,0.1,6.0,0.2,95.0,0,1184,Premium
C04100,Loyal Customers,154,4,308.99,1,0.0,3.0,0.25,95.0,0,251,Basic
C00550,Loyal Customers,835,6,630.96,1,0.0,4.0,0.3333333333333333,95.0,0,1236,Basic
C04964,Loyal Customers,107,3,494.65999999999997,0,0.0,2.0,0.3333333333333333,100.0,0,139,Basic
C04099,Loyal Customers,173,7,618.34,0,0.0,4.0,0.5714285714285714,100.0,0,390,Premium
C02902,Loyal Customers,550,4,557.77,0,0.0,3.0,0.5,100.0,0,617,Premium
C04724,Loyal Customers,266,8,1017.65,1,0.0,4.0,0.0,95.0,0,419,Basic
C04510,Loyal Customers,862,10,817.53,0,0.0,3.0,0.3,100.0,0,996,Premium
C02908,Loyal Customers,648,6,778.4200000000001,0,0.0,3.0,0.3333333333333333,100.0,0,869,Trial
C01526,Loyal Customers,626,10,1230.34,0,0.0,5.0,0.3,100.0,0,699,Basic
C01486,Loyal Customers,116,7,874.38,0,0.0,4.0,0.14285714285714285,100.0,0,263,Premium
C01485,Loyal Customers,217,5,415.42,0,0.0,3.0,0.4,100.0,0,299,Basic
C04729,Loyal Customers,150,5,537.1500000000001,1,0.0,4.0,0.4,95.0,0,353,Basic
C00537,Loyal Customers,74,8,695.19,0,0.0,4.0,0.625,100.0,0,309,Basic
C01530,Loyal Customers,352,6,506.59000000000003,0,0.16666666666666666,4.0,0.3333333333333333,100.0,0,522,Premium
C04097,Loyal Customers,312,6,529.28,0,0.0,3.0,0.0,100.0,0,496,Premium
C03421,Loyal Customers,196,5,297.42,1,0.0,5.0,0.4,95.0,0,327,Premium
C04721,Loyal Customers,258,5,895.23,0,0.0,3.0,0.4,100.0,0,400,Basic
C00915,Loyal Customers,163,5,418.67,0,0.0,4.0,0.2,100.0,0,341,Trial
C04970,Loyal Customers,59,10,1209.99,0,0.0,5.0,0.6,100.0,0,239,Premium
C04163,Loyal Customers,471,6,387.56,1,0.0,5.0,0.0,95.0,0,609,Trial
C03244,Loyal Customers,839,7,584.28,0,0.14285714285714285,4.0,0.0,100.0,0,1023,Basic
C01413,Loyal Customers,637,8,1171.58,0,0.0,4.0,0.625,100.0,0,776,Basic
C04167,Loyal Customers,91,5,457.27,0,0.0,3.0,1.0,100.0,0,225,Premium
C04168,Loyal Customers,26,6,590.74,0,0.0,3.0,0.16666666666666666,100.0,0,134,Basic
C01410,Loyal Customers,263,5,704.53,0,0.0,4.0,0.0,100.0,0,321,Premium
C01409,Loyal Customers,195,5,616.2800000000001,0,0.0,4.0,0.4,100.0,0,260,Premium
C01403,Loyal Customers,132,7,607.1899999999999,0,0.0,4.0,0.2857142857142857,100.0,0,361,Basic
C00044,Loyal Customers,899,6,806.22,0,0.0,3.0,0.0,100.0,0,1035,Premium
C01399,Loyal Customers,197,6,858.27,1,0.0,4.0,0.5,95.0,0,317,Basic
C00580,Loyal Customers,359,6,614.76,0,0.0,3.0,0.3333333333333333,100.0,0,482,Premium
C00581,Loyal Customers,463,10,854.25,1,0.0,3.0,0.3,95.0,0,588,Premium
C04178,Loyal Customers,199,6,767.71,0,0.0,3.0,0.8333333333333334,100.0,0,481,Premium
C04704,Loyal Customers,36,5,710.6,0,0.0,3.0,0.0,100.0,0,330,Premium
C01389,Loyal Customers,833,6,619.29,0,0.16666666666666666,3.0,0.3333333333333333,100.0,0,1069,Premium
C01387,Loyal Customers,182,6,652.84,0,0.0,3.0,0.3333333333333333,100.0,0,485,Basic
C00586,Loyal Customers,679,5,578.84,0,0.0,4.0,0.0,100.0,0,872,Basic
C01385,Loyal Customers,208,3,423.4,1,0.0,2.0,0.3333333333333333,95.0,1,268,Basic
C02933,Loyal Customers,411,6,766.7,1,0.0,4.0,0.5,95.0,0,644,Basic
C03086,Loyal Customers,529,6,825.02,0,0.0,3.0,0.3333333333333333,100.0,0,718,Premium
C00590,Loyal Customers,433,6,522.21,1,0.0,4.0,0.16666666666666666,95.0,0,568,Premium
C04187,Loyal Customers,667,7,754.13,1,0.0,5.0,0.5714285714285714,95.0,0,907,Basic
C01380,Loyal Customers,889,7,830.84,0,0.0,4.0,0.2857142857142857,100.0,0,974,Premium
C01421,Loyal Customers,797,7,697.14,0,0.0,4.0,0.14285714285714285,100.0,0,1003,Trial
C01475,Loyal Customers,202,7,770.78,1,0.0,5.0,0.42857142857142855,95.0,0,377,Basic
C00566,Loyal Customers,227,6,820.3,0,0.0,3.0,0.16666666666666666,100.0,0,453,Premium
C01426,Loyal Customers,421,11,1133.69,0,0.0,4.0,0.45454545454545453,100.0,0,548,Basic
C01473,Loyal Customers,0,6,723.31,0,0.16666666666666666,4.0,0.16666666666666666,100.0,0,169,Premium
C01467,Loyal Customers,0,6,410.14,0,0.16666666666666666,4.0,0.0,100.0,0,169,Premium
C04132,Loyal Customers,92,5,512.37,0,0.0,4.0,0.2,100.0,0,260,Basic
C04133,Loyal Customers,150,5,373.13,0,0.0,3.0,0.4,100.0,1,324,Basic
C00909,Loyal Customers,652,6,632.16,0,0.0,4.0,0.3333333333333333,100.0,0,857,Basic
C01463,Loyal Customers,103,6,489.57,1,0.0,4.0,0.5,95.0,0,180,Basic
C03254,Loyal Customers,536,9,730.73,1,0.0,5.0,0.2222222222222222,95.0,0,893,Basic
C02913,Loyal Customers,815,9,925.49,0,0.0,5.0,0.2222222222222222,100.0,0,1017,Trial
C04965,Loyal Customers,72,5,389.76,0,0.0,4.0,0.2,100.0,0,142,Basic
C04140,Loyal Customers,432,5,541.85,0,0.0,5.0,0.0,100.0,0,662,Basic
C00778,Loyal Customers,203,5,315.65999999999997,0,0.0,4.0,0.6,100.0,0,227,Premium
C00058,Loyal Customers,97,7,840.93,0,0.0,5.0,0.5714285714285714,100.0,0,147,Basic
C04505,Loyal Customers,901,8,1155.6,1,0.0,4.0,0.25,95.0,0,1213,Premium
C00556,Loyal Customers,440,4,551.95,1,0.0,3.0,0.5,95.0,0,545,Basic
C04145,Loyal Customers,462,5,585.77,0,0.2,2.0,0.6,100.0,0,544,Basic
C01441,Loyal Customers,238,6,543.66,0,0.0,3.0,0.3333333333333333,100.0,0,341,Premium
C04716,Loyal Customers,426,4,584.03,0,0.0,3.0,0.0,100.0,0,624,Basic
C04504,Loyal Customers,154,6,642.91,1,0.0,3.0,0.16666666666666666,95.0,0,232,Basic
C04149,Loyal Customers,130,5,446.51,1,0.0,4.0,0.4,95.0,0,331,Trial
C02920,Loyal Customers,299,5,453.84,0,0.0,4.0,0.2,100.0,0,404,Premium
C00563,Loyal Customers,347,6,807.0,1,0.0,4.0,0.6666666666666666,95.0,0,568,Basic
C01436,Loyal Customers,550,8,790.65,0,0.0,5.0,0.25,100.0,0,685,Basic
C03149,Loyal Customers,394,5,714.27,1,0.0,4.0,0.2,95.0,0,523,Basic
C01431,Loyal Customers,0,5,361.89,1,0.0,3.0,0.2,95.0,0,165,Premium
C04502,Loyal Customers,565,4,650.97,0,0.0,3.0,0.25,100.0,0,816,Premium
C00014,Loyal Customers,814,9,1054.9,1,0.0,5.0,0.6666666666666666,95.0,0,933,Basic
C04087,Loyal Customers,742,7,741.15,0,0.0,4.0,0.2857142857142857,100.0,1,940,Basic
